,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
17427,BDCQ.SEE3037A,2011.09,15828.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17428,BDCQ.SEE3037A,2011.12,15866.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17429,BDCQ.SEE3037A,2012.03,15320.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17430,BDCQ.SEE3037A,2012.06,15597.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17431,BDCQ.SEE3037A,2012.09,15468.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17432,BDCQ.SEE3037A,2012.12,15734.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17433,BDCQ.SEE3037A,2013.03,15450.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17434,BDCQ.SEE3037A,2013.06,15454.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17435,BDCQ.SEE3037A,2013.09,15130.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17436,BDCQ.SEE3037A,2013.12,15561.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17437,BDCQ.SEE3037A,2014.03,15313.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17438,BDCQ.SEE3037A,2014.06,15342.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17439,BDCQ.SEE3037A,2014.09,15173.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17440,BDCQ.SEE3037A,2014.12,15463.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17441,BDCQ.SEE3037A,2015.03,15267.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17442,BDCQ.SEE3037A,2015.06,15295.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17443,BDCQ.SEE3037A,2015.09,15366.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17444,BDCQ.SEE3037A,2015.12,15551.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17445,BDCQ.SEE3037A,2016.03,15492.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17446,BDCQ.SEE3037A,2016.06,15614.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17447,BDCQ.SEE3037A,2016.09,15448.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17448,BDCQ.SEE3037A,2016.12,15699.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17449,BDCQ.SEE3037A,2017.03,15614.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17450,BDCQ.SEE3037A,2017.06,15916.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17451,BDCQ.SEE3037A,2017.09,15952.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17452,BDCQ.SEE3037A,2017.12,16287.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17453,BDCQ.SEE3037A,2018.03,16178.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17454,BDCQ.SEE3037A,2018.06,16227.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17455,BDCQ.SEE3037A,2018.09,16110.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17456,BDCQ.SEE3037A,2018.12,16547.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17457,BDCQ.SEE3037A,2019.03,16295.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17458,BDCQ.SEE3037A,2019.06,16382.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17459,BDCQ.SEE3037A,2019.09,16244.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17460,BDCQ.SEE3037A,2019.12,16655.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17461,BDCQ.SEE3037A,2020.03,16654.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17462,BDCQ.SEE3037A,2020.06,16724.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17463,BDCQ.SEE3037A,2020.09,16640.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17464,BDCQ.SEE3037A,2020.12,17054.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17465,BDCQ.SEE3037A,2021.03,17273.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17466,BDCQ.SEE3037A,2021.06,17141.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17467,BDCQ.SEE3037A,2021.09,17046.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
17468,BDCQ.SEE3038A,2011.06,4602.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17469,BDCQ.SEE3038A,2011.09,4502.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17470,BDCQ.SEE3038A,2011.12,4631.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17471,BDCQ.SEE3038A,2012.03,4679.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17472,BDCQ.SEE3038A,2012.06,4586.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17473,BDCQ.SEE3038A,2012.09,4396.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17474,BDCQ.SEE3038A,2012.12,4730.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17475,BDCQ.SEE3038A,2013.03,4711.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17476,BDCQ.SEE3038A,2013.06,4538.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17477,BDCQ.SEE3038A,2013.09,4587.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17478,BDCQ.SEE3038A,2013.12,4784.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17479,BDCQ.SEE3038A,2014.03,4867.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17480,BDCQ.SEE3038A,2014.06,4662.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17481,BDCQ.SEE3038A,2014.09,4561.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17482,BDCQ.SEE3038A,2014.12,5013.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17483,BDCQ.SEE3038A,2015.03,4892.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17484,BDCQ.SEE3038A,2015.06,4730.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17485,BDCQ.SEE3038A,2015.09,4736.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17486,BDCQ.SEE3038A,2015.12,4951.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17487,BDCQ.SEE3038A,2016.03,4848.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17488,BDCQ.SEE3038A,2016.06,4568.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17489,BDCQ.SEE3038A,2016.09,4542.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17490,BDCQ.SEE3038A,2016.12,4819.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17491,BDCQ.SEE3038A,2017.03,4842.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17492,BDCQ.SEE3038A,2017.06,4738.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17493,BDCQ.SEE3038A,2017.09,4654.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17494,BDCQ.SEE3038A,2017.12,4954.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17495,BDCQ.SEE3038A,2018.03,4902.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17496,BDCQ.SEE3038A,2018.06,4755.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
17497,BDCQ.SEE3038A,2018.09,4697.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rangitikei District,Actual,,
